filename,pearson_r,rgb_mean,ortorgb_mean,rgb_std,ortorgb_std
O2021_84_40_1_0039_00062707_0_2000.tif,0.44091202681149483,114.7740478515625,132.8526153564453,49.0276985168457,46.920536041259766
O2021_83_25_1_0027_00001529_0_3000.tif,0.70542065625906,120.89762115478516,114.14710998535156,16.88736343383789,17.3135929107666
O2021_83_26_1_0014_00001457_5000_0.tif,0.6325443396094008,118.52555084228516,99.46279907226562,24.394804000854492,20.758037567138672
O2021_83_25_1_0026_00001215_9990_4000.tif,0.6250000436870853,118.18643951416016,113.860107421875,35.6199951171875,28.468883514404297
O2021_82_11_1_0023_00003031_3000_5000.tif,0.14440585743016868,38.25422286987305,62.14768981933594,24.793136596679688,23.258922576904297
O2021_82_21_1_0004_00002040_16000_1000.tif,0.48938449702547454,145.05474853515625,153.91696166992188,34.695655822753906,47.936370849609375
O2021_82_16_1_0028_00005676_10cm_4000_1000.tif,0.33209856258596954,93.59838104248047,106.92726135253906,29.074317932128906,18.171728134155273
O2021_82_22_1_0032_00000909_1000_4000.tif,-0.01791904740640507,104.78934478759766,124.38651275634766,32.28364944458008,23.026107788085938
O2023_84_40_1_0210_00112921_6730_5000.tif,0.8282455428894856,89.71847534179688,130.27215576171875,52.43170928955078,60.48752975463867
O2021_83_31_1_0042_00092144_7000_2000.tif,-0.16884896040226632,100.53539276123047,122.10973358154297,34.21900177001953,14.164219856262207
O2023_85_45_1_0028_00002923_3000_6000.tif,0.1803348640264554,139.31158447265625,128.03733825683594,49.27804183959961,42.68582534790039
O2021_84_40_1_0044_00082852_4000_1000.tif,0.44744692373630673,125.04545593261719,120.53339385986328,39.71816635131836,37.807395935058594
O2023_84_40_1_0153_00102521_6000_3000.tif,0.8815037549214302,102.10643005371094,169.05064392089844,29.704078674316406,23.605072021484375
O2023_84_40_1_0211_00112304_4000_4000.tif,0.5236915771093991,82.181884765625,126.81500244140625,50.63277816772461,61.98841094970703
O2021_82_13_1_0025_00144232_8000_2000.tif,0.021822906543945534,64.41621398925781,112.38192749023438,8.766583442687988,6.492386817932129
O2021_82_22_1_0031_00000385_4000_4000.tif,-0.06982641731716804,68.87653350830078,105.11542510986328,22.951692581176758,21.896604537963867
O2023_82_24_1_0012_00000542_2000_8000.tif,0.6749967915184114,96.47752380371094,114.16777801513672,48.54109191894531,59.2303581237793
O2021_82_13_1_0025_00144232_8000_0.tif,0.1125875466785843,75.74129486083984,126.15049743652344,19.08350944519043,12.26195240020752
O2021_82_11_1_0027_00002539_8000_3000.tif,0.3619527266508113,51.548797607421875,57.565486907958984,33.35789108276367,23.998924255371094
O2021_82_11_1_0025_00003595_2000_2000.tif,0.03645916239939464,44.3746337890625,54.465248107910156,23.086158752441406,17.403066635131836
O2021_84_40_1_0044_00082855_4000_0.tif,0.5413724973783511,126.69480895996094,130.70046997070312,43.78152084350586,36.22002029418945
O2021_82_22_1_0030_00000260_8000_5000.tif,0.04760294575851714,74.03892517089844,102.13758850097656,25.56989860534668,22.232494354248047
O2023_84_40_1_0152_00103343_5000_4000.tif,0.4423294738153806,156.63800048828125,206.41070556640625,27.917346954345703,24.759323120117188
O2021_83_25_1_0023_00001884_3000_6000.tif,0.5095284912353093,115.18569946289062,88.57659149169922,3.413456678390503,3.7289886474609375
O2021_83_26_1_0014_00001452_2000_3000.tif,0.775869987913768,104.41168975830078,87.4227523803711,11.64142894744873,10.652935981750488
O2023_85_45_1_0025_00001590_2000_7000.tif,0.5367756812948191,165.0789794921875,138.73931884765625,30.057462692260742,27.851198196411133
O2021_82_20_1_0023_00004974_10000_3000.tif,0.5545276017200536,82.44625854492188,97.53129577636719,40.049827575683594,19.92646026611328
O2021_82_11_1_0024_00002866_3000_3000.tif,0.13798923795170653,41.37632369995117,62.440223693847656,24.148897171020508,19.503273010253906
O2021_83_25_1_0023_00001883_1000_2000.tif,0.09826691223684479,107.28468322753906,79.28038024902344,2.2029426097869873,1.581362009048462
O2023_84_40_1_0211_00112250_6780_5000.tif,0.6569050083252918,84.08345794677734,110.10615539550781,17.089290618896484,20.170978546142578
O2023_84_40_1_0143_00113927_0_2000.tif,0.8339242081763835,118.75880432128906,161.42718505859375,42.98766326904297,52.17000961303711
O2021_83_31_1_0040_00094632_8200_2000.tif,0.16743693306028012,127.9039306640625,100.88472747802734,17.12824058532715,18.40799331665039
O2023_84_40_1_0141_00115830_0_7000.tif,0.0493972176241602,85.42971801757812,150.24740600585938,27.681705474853516,42.17295837402344
O2021_82_16_1_0030_00006122_10cm_3000_5000.tif,0.2629429282677639,111.37764739990234,133.11964416503906,25.758398056030273,16.37233543395996
O2021_83_26_1_0012_00001782_6000_0.tif,0.2619277701491373,117.72064208984375,122.80269622802734,9.751755714416504,5.599618434906006
O2021_84_40_1_0039_00062712_5000_5000.tif,0.4182271424333734,85.65728759765625,109.03268432617188,46.56616973876953,46.18540573120117
O2021_83_25_1_0022_00002146_9980_2000.tif,0.8622495160679281,193.36935424804688,190.57421875,19.642824172973633,22.42346954345703
O2023_85_48_1_0052_00000182_8790_1000.tif,0.5178159513382452,146.2407989501953,123.53277587890625,41.16323471069336,47.97520065307617
O2021_84_40_1_0039_00062718_8000_5000.tif,0.490085586148955,91.0818099975586,107.2751235961914,44.33208465576172,42.52961349487305
O2021_83_25_1_0017_00002699_5000_0.tif,0.45452197844819686,103.23027038574219,102.7269515991211,4.900979518890381,3.142246961593628
O2023_85_45_1_0027_00002587_5000_1000.tif,0.22791459048540855,143.75692749023438,130.91175842285156,47.619606018066406,43.68613815307617
O2023_84_40_1_0210_00112921_4000_5000.tif,0.3826238676451774,61.798118591308594,81.10469055175781,53.37982177734375,57.004737854003906
O2021_83_31_1_0039_00123200_7000_5000.tif,0.1563810500192083,72.65040588378906,120.59587097167969,27.556745529174805,18.55281639099121
O2021_84_40_1_0039_00062715_7000_1000.tif,0.4166511790193133,98.9953842163086,113.4869155883789,49.850914001464844,49.4825439453125
O2021_82_19_1_0024_00005011_2000_6000.tif,0.30532955814000107,74.21823120117188,116.5279541015625,23.39331817626953,21.114294052124023
O2023_84_40_1_0144_00111245_3000_1000.tif,0.6688821438889553,98.50543975830078,140.4166717529297,40.220428466796875,52.581787109375
O2021_83_25_1_0025_00001598_5000_7000.tif,0.9060215666362521,135.22047424316406,132.48390197753906,23.176645278930664,21.83587074279785
O2021_83_25_1_0024_00001849_2000_2000.tif,0.8794715529869312,131.69212341308594,114.00653076171875,22.030536651611328,16.919986724853516
