filename,route,ndsm_max_m,ndsm_mean_m,misregistered_pair,nDSM_present,DSM_present,DTM_present,rgb_present,geotransforms_agree,px_above_100m,px_above_50m,px_above_20m,tile_px,peak_row,peak_col,dsm_at_peak_m,dtm_at_peak_m,dtm_median_tile_m,dtm_std_in_window_m,ndsm_mean_in_window_m,ndsm_frac_window_above_100m,dsm_std_in_window_m,verdict
O2021_83_26_1_0012_00001782_7000_4000.tif,83-26,298.3267822265625,1.2432081704406739,False,True,True,True,True,True,1008,4032,7728,1000000,452,596,318.72003173828125,20.39325523376465,20.252668380737305,0.0880866752402895,77.82127507674332,0.31833910034602075,74.30375506388177,"real structure (compact, stable terrain beneath)"
O2021_83_26_1_0012_00001782_7000_3000.tif,83-26,298.3267822265625,1.223642538269043,False,True,True,True,True,True,1008,4032,7728,1000000,612,596,318.72003173828125,20.39325523376465,20.24076271057129,0.0880866752402895,77.82127507674332,0.31833910034602075,74.30375506388177,"real structure (compact, stable terrain beneath)"
O2021_82_20_1_0023_00004975_10000_0.tif,82-20,113.84105682373047,10.024309166290283,False,True,True,True,True,True,96,2144,156980,1000000,634,346,169.3082275390625,55.46717071533203,55.426774978637695,0.06107627375040946,6.195717978413313,0.006151480199923107,15.634372111550832,"real structure (compact, stable terrain beneath)"
O2021_82_21_1_0004_00002040_6000_0.tif,82-21,113.84105682373047,13.576871942016602,False,True,True,True,True,True,96,1600,190352,1000000,844,796,169.3082275390625,55.46717071533203,54.078983306884766,0.06107627375040946,6.195717978413313,0.006151480199923107,15.634372111550832,"real structure (compact, stable terrain beneath)"
O2021_82_20_1_0023_00004974_10000_5000.tif,82-20,113.84105682373047,14.399682535766601,False,True,True,True,True,True,56,1488,294920,1000000,954,316,169.3082275390625,55.46717071533203,54.433998107910156,0.06107627375040946,6.195717978413313,0.006151480199923107,15.634372111550832,"real structure (compact, stable terrain beneath)"
O2021_82_20_1_0023_00004973_10000_11000.tif,82-20,113.84105682373047,3.477123371582031,False,True,True,True,True,True,96,2144,9112,1000000,264,326,169.3082275390625,55.46717071533203,55.99479675292969,0.06107627375040946,6.195717978413313,0.006151480199923107,15.634372111550832,"real structure (compact, stable terrain beneath)"
O2021_82_20_1_0023_00004974_10000_6000.tif,82-20,107.55580139160156,1.0119612067260741,False,True,True,True,True,True,40,656,1864,1000000,0,412,163.69020080566406,56.134403228759766,56.19010543823242,0.05554883673154447,20.486773391654587,0.030165912518853696,30.75832754803416,"real structure (compact, stable terrain beneath)"
O2021_84_40_1_0045_00093319_2000_2000.tif,84-40,103.79238891601562,10.345170689302444,False,True,True,True,True,True,64,17216,325272,1000000,896,762,108.8223876953125,5.030002593994141,5.468072891235352,0.02687724938635571,88.1501584139204,0.024605920799692427,5.405327970433422,"real structure (compact, stable terrain beneath)"
